generation,fitness,center_control.opening,center_control.midgame,center_control.endgame,check.opening,check.midgame,check.endgame,king_front_pawns.opening,king_front_pawns.midgame,king_front_pawns.endgame,material.opening,material.midgame,material.endgame,mobility.opening,mobility.midgame,mobility.endgame,pawn_devel.opening,pawn_devel.midgame,pawn_devel.endgame,positioning.opening,positioning.midgame,positioning.endgame,positions.king,positions.queen,positions.rook,positions.bishop,positions.knight,positions.pawn,protected_pieces.opening,protected_pieces.midgame,protected_pieces.endgame,values.king,values.queen,values.rook,values.bishop,values.knight,values.pawn,vulnerability.opening,vulnerability.midgame,vulnerability.endgame
152,0.681805,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1886.732788,143.690582,305.160645,0.264507,1264.958252,160.075104,19194.105469,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
152,0.681805,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1886.732788,143.690582,305.160645,0.264507,1264.958252,160.075104,19096.457031,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,91.060486,518.665527,420.950378,10078.757812,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
152,0.681805,298.747742,172.212585,147.214050,396.781799,739.210449,294.651642,31.035767,1886.732788,143.690582,137.983826,0.264507,1264.958252,160.075104,19045.263672,1024.864014,997.752441,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,146.524719,964.606689,420.950378,10078.757812,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
152,0.681795,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,31.035767,1886.732788,143.690582,305.160645,0.264507,1264.958252,160.075104,18832.441406,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
153,0.682116,329.250488,161.158813,147.214050,101.272949,739.210449,294.651642,277.734375,1886.732788,415.636932,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
153,0.682056,735.458740,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,18755.050781,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
153,0.682046,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1795.177124,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
153,0.682036,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,2151.910889,143.690582,305.160645,0.264507,1264.958252,160.075104,19167.320312,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,9883.056641,6070.201172,2083.186523,2017.714600,69.289246,115.411751,0.151626,13.378265
153,0.682036,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1771.369629,143.690582,137.983826,0.264507,1264.958252,160.075104,19167.320312,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
153,0.682036,329.250488,172.212585,147.214050,396.781799,863.454590,294.651642,277.734375,2151.910889,143.690582,305.160645,0.264507,1264.958252,160.075104,19167.320312,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10122.875000,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
153,0.682036,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,2151.910889,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6329.666992,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
153,0.682036,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1652.726318,143.690582,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6070.201172,2083.186523,2017.714600,69.289246,49.821098,0.151626,13.378265
153,0.682026,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1771.369629,143.690582,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
153,0.682026,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1771.369629,143.690582,305.160645,0.264507,1264.958252,160.075104,19143.644531,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
153,0.682026,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
153,0.682026,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,2151.910889,143.690582,305.160645,0.264507,1264.958252,160.075104,19167.320312,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
153,0.682026,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,2151.910889,143.690582,305.160645,0.264507,1264.958252,160.075104,19167.320312,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10122.875000,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
153,0.682026,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,2151.910889,143.690582,305.160645,0.264507,1264.958252,160.075104,19167.320312,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6070.201172,2083.186523,2017.714600,69.289246,115.411751,0.151626,13.378265
153,0.682026,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,2151.910889,143.690582,305.160645,0.264507,1264.958252,160.075104,19167.320312,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10122.875000,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
153,0.682016,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1771.369629,143.690582,305.160645,0.264507,1031.103760,160.075104,19167.320312,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
153,0.682016,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,997.752441,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
153,0.682016,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1701.426270,143.690582,305.160645,0.264507,1264.958252,160.075104,18755.050781,1024.864014,511.414307,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6352.192383,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
153,0.682016,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1619.268066,143.690582,305.160645,0.264507,1264.958252,160.075104,18755.050781,1024.864014,575.249512,1.422119,1586.704346,1152.472656,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6336.075195,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
153,0.682016,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1651.801514,143.690582,305.160645,0.264507,1264.958252,160.075104,19167.320312,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10122.875000,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
154,0.682136,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,137.983826,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,49.821098,0.151626,13.378265
154,0.682136,329.250488,161.158813,147.214050,101.272949,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
154,0.682136,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19167.320312,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
154,0.682136,329.250488,172.212585,147.214050,101.272949,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,9883.056641,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
154,0.682136,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
154,0.682116,329.250488,161.158813,147.214050,101.272949,739.210449,294.651642,277.734375,1886.732788,415.636932,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
154,0.682116,329.250488,161.158813,147.214050,101.272949,739.210449,294.651642,277.734375,1886.732788,415.636932,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,709.015991,0.151626,13.378265
154,0.682116,329.250488,161.158813,147.214050,101.272949,739.210449,294.651642,277.734375,1886.732788,415.636932,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
154,0.682116,329.250488,161.158813,147.214050,101.272949,739.210449,294.651642,277.734375,1886.732788,415.636932,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
154,0.682116,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1652.726318,143.690582,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6329.666992,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
154,0.682116,329.250488,161.158813,147.214050,396.781799,739.210449,294.651642,277.734375,1886.732788,415.636932,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
154,0.682116,329.250488,161.158813,147.214050,101.272949,739.210449,294.651642,277.734375,1886.732788,415.636932,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
154,0.682116,329.250488,161.158813,147.214050,101.272949,739.210449,294.651642,277.734375,1886.732788,415.636932,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
154,0.682116,329.250488,161.158813,147.214050,101.272949,739.210449,294.651642,277.734375,1886.732788,415.636932,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
154,0.682116,329.250488,161.158813,147.214050,101.272949,739.210449,294.651642,277.734375,1886.732788,415.636932,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
154,0.682116,329.250488,161.158813,147.214050,101.272949,739.210449,294.651642,277.734375,1886.732788,415.636932,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
154,0.682116,329.250488,161.158813,147.214050,101.272949,739.210449,294.651642,277.734375,1886.732788,415.636932,305.160645,0.264507,1264.958252,27.064240,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
154,0.682116,329.250488,161.158813,147.214050,101.272949,739.210449,294.651642,277.734375,1886.732788,415.636932,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,51.619385,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
154,0.682116,329.250488,172.212585,147.214050,396.781799,863.454590,294.651642,277.734375,1795.177124,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
154,0.682116,329.250488,161.158813,147.214050,101.272949,739.210449,294.651642,277.734375,1886.732788,415.636932,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
155,0.682156,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
155,0.682146,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,160.075104,19167.320312,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,164.383972,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,412.141235,547.277649,723.667847,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,137.983826,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,49.821098,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,137.983826,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,49.821098,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,101.272949,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,313.845398,739.210449,677.137451,750.992676,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19167.320312,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19167.320312,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,137.983826,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,49.821098,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,160.742737,0.264507,1264.958252,160.075104,19167.320312,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19167.320312,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,971.817261,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,101.272949,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,101.272949,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,9883.056641,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,446.084656,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,9883.056641,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,101.272949,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,569.656860,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,9883.056641,6070.201172,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,101.272949,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,709.015991,0.151626,13.378265
155,0.682136,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,134.529541,305.160645,0.264507,1264.958252,160.075104,19167.320312,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
155,0.682136,329.250488,161.158813,147.214050,101.272949,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
